job_name,company_tag,city,salary_avg_annual_wy,skills,experience,education,main_skill_categories,skills_cleaned,skills_list
软件后端工程师,智能硬件/消费电子,苏州市,13.8,,1-3年,本科,,,['']
Go后端开发工程师（高并发支付/协议网关）,汽车智能网联,苏州市,22.75,Golang,3-5年,本科,后端开发,golang,['golang']
后端工程师,电力/热力/燃气/水利,苏州市,9.0,SQL;Python;PHP;分布式技术;MVC开发;Spring,经验不限,大专,后端开发;数据库;其他,sql;python;php;分布式技术;mvc开发;spring,"['sql', 'python', 'php', '分布式技术', 'mvc开发', 'spring']"
数字ic后端工程师,半导体/芯片,苏州市,62.25,TCL;芯片设计;电路设计;芯片数字后端,5-10年,本科,其他;后端开发,tcl;芯片设计;电路设计;芯片数字后端,"['tcl', '芯片设计', '电路设计', '芯片数字后端']"
后端开发 Senior（6-10年）（苏州）,计算机软件,苏州市,78.0,C#,5-10年,本科,后端开发,c#,['c#']
Java后端开发,计算机软件,苏州市,7.8,Java;Spring;MySQL;WMS,1-3年,不限,前端开发;后端开发;数据库,java;spring;mysql;wms,"['java', 'spring', 'mysql', 'wms']"
高级后端工程师,互联网,苏州市,15.0,Java;SpringCloud;Spring;MySQL,3-5年,本科,后端开发;前端开发;数据库,java;springcloud;spring;mysql,"['java', 'springcloud', 'spring', 'mysql']"
后端开发工程师,计算机服务,苏州市,21.0,C#;C++;Java;多线程,3-5年,本科,后端开发;前端开发;其他,c#;c++;java;多线程,"['c#', 'c++', 'java', '多线程']"
php后端程序员,计算机软件,苏州市,10.2,PHP;后端开发;MySQL;JQuery;Linux;JavaScript,1-3年,大专,后端开发;前端开发;数据库,php;后端开发;mysql;jquery;linux;javascript,"['php', '后端开发', 'mysql', 'jquery', 'linux', 'javascript']"
后端工程师,储能,苏州市,26.0,Java;MySQL;Kafka;MyBatis;后端,5-10年,本科,后端开发;前端开发;数据库,java;mysql;kafka;mybatis;后端,"['java', 'mysql', 'kafka', 'mybatis', '后端']"
Python后端开发工程师,游戏,苏州市,9.0,Python;Java;Javascript,经验不限,本科,前端开发;后端开发,python;java;javascript,"['python', 'java', 'javascript']"
python后端开发工程师,计算机服务,苏州市,27.0,后端;Python;postgresql,1-3年,本科,后端开发;数据库,后端;python;postgresql,"['后端', 'python', 'postgresql']"
后端开发工程师,游戏,苏州市,12.6,多线程;服务器配置;数据结构;算法基础;NoSQL;MongoDB,1-3年,不限,其他;运维/DevOps;数据库,多线程;服务器配置;数据结构;算法基础;nosql;mongodb,"['多线程', '服务器配置', '数据结构', '算法基础', 'nosql', 'mongodb']"
数字后端工程师,电子/半导体/集成电路,苏州市,24.7,Verilog,1-3年,本科,其他,verilog,['verilog']
后端开发实习生,互联网,苏州市,4.8,JavaScript;计算机软件,经验不限,本科,前端开发;其他,javascript;计算机软件,"['javascript', '计算机软件']"
芯片后端工程师,通信/网络设备,苏州市,45.0,逻辑综合;静态时序分析;STA;低功耗设计;ASIC;后端,3-5年,本科,其他;运维/DevOps;后端开发,逻辑综合;静态时序分析;sta;低功耗设计;asic;后端,"['逻辑综合', '静态时序分析', 'sta', '低功耗设计', 'asic', '后端']"
数字后端设计工程师,智能硬件,苏州市,31.5,数字后端;PR设计;DRC/LVS,1-3年,硕士,其他;后端开发,数字后端;pr设计;drc/lvs,"['数字后端', 'pr设计', 'drc/lvs']"
后端开发工程师,互联网,苏州市,27.0,Java;MySQL;其他,3-5年,本科,前端开发;数据库;其他,java;mysql;其他,"['java', 'mysql', '其他']"
后端开发工程师,互联网,苏州市,29.25,消息队列;Spring;MySQL;Linux,经验不限,本科,其他;后端开发;数据库,消息队列;spring;mysql;linux,"['消息队列', 'spring', 'mysql', 'linux']"
数字后端设计工程师,半导体/芯片,苏州市,29.25,SOC;Linux;数字后端,3-5年,硕士,网络/安全;运维/DevOps;后端开发,soc;linux;数字后端,"['soc', 'linux', '数字后端']"
java后端工程师,智能硬件,苏州市,15.0,后端工程师;Java,3-5年,本科,后端开发;前端开发,后端工程师;java,"['后端工程师', 'java']"
高级后端开发工程师,计算机软件,苏州市,10.8,C#;ASP.NET;SQL Server;API,1-3年,本科,后端开发;数据库,c#;asp.net;sql server;api,"['c#', 'asp.net', 'sql server', 'api']"
后端软件开发工程师,计算机软件,苏州市,12.6,,3-5年,本科,,,['']
python后端开发工程师,文化艺术/娱乐,苏州市,8.45,深度学习;大模型算法;强化学习;自然语言处理算法;Python;大数据处理工具(Spark/Hadoop/Hive);并行计算;SQL,经验不限,大专,人工智能/机器学习;其他;数据库,深度学习;大模型算法;强化学习;自然语言处理算法;python;大数据处理工具(spark/hadoop/hive);并行计算;sql,"['深度学习', '大模型算法', '强化学习', '自然语言处理算法', 'python', '大数据处理工具(spark/hadoop/hive)', '并行计算', 'sql']"
java后端开发工程师,化工,苏州市,12.0,Java;Spring;MyBatis;MySQL,3-5年,本科,后端开发;前端开发;数据库,java;spring;mybatis;mysql,"['java', 'spring', 'mybatis', 'mysql']"
java软件工程师,计算机服务,苏州市,31.5,Java;Nginx;Tomcat;Spring,3-5年,本科,后端开发;前端开发,java;nginx;tomcat;spring,"['java', 'nginx', 'tomcat', 'spring']"
后端研发工程师,新能源,苏州市,27.0,,经验不限,本科,,,['']
IC后端工程师,电子/半导体/集成电路,苏州市,44.0,Cadence;Synopsys,经验不限,本科,其他,cadence;synopsys,"['cadence', 'synopsys']"
数字后端工程师,半导体/芯片,苏州市,70.0,fullchip;PR;STA;PV;PA;SMIC 40/28/14/12nm,5-10年,本科,其他;后端开发;运维/DevOps,fullchip;pr;sta;pv;pa;smic 40/28/14/12nm,"['fullchip', 'pr', 'sta', 'pv', 'pa', 'smic 40/28/14/12nm']"
抖音直播主播（招商加盟获客资类型）,医疗器械,苏州市,22.8,线下办公;抖音;情感聊天;教育培训;种草分享;全职兼职均可,1-3年,大专,其他,线下办公;抖音;情感聊天;教育培训;种草分享;全职兼职均可,"['线下办公', '抖音', '情感聊天', '教育培训', '种草分享', '全职兼职均可']"
Java,文化艺术/娱乐,苏州市,15.0,后端开发,5-10年,大专,后端开发,后端开发,['后端开发']
后端开发工程师,智能硬件,苏州市,12.6,Java;SQL;多线程;Spring;SSM;ERP,经验不限,大专,其他;前端开发;数据库,java;sql;多线程;spring;ssm;erp,"['java', 'sql', '多线程', 'spring', 'ssm', 'erp']"
数字后端（资深）工程师,电子/半导体/集成电路,苏州市,19.8,电子半导体;IC验证;CMOS;DRC/LVS,1-3年,本科,其他,电子半导体;ic验证;cmos;drc/lvs,"['电子半导体', 'ic验证', 'cmos', 'drc/lvs']"
中高级后端工程师,电子/半导体/集成电路,苏州市,12.6,Java;Spring;MyBatis,3-5年,本科,后端开发;前端开发,java;spring;mybatis,"['java', 'spring', 'mybatis']"
交友APP后端开发,游戏,苏州市,21.0,Java;交友APP;MySQL;社交,3-5年,大专,其他;前端开发;数据库,java;交友app;mysql;社交,"['java', '交友app', 'mysql', '社交']"
后端开发,互联网,苏州市,24.0,Java;寿险;C++;银行;SpringCloud;Oracle;金融,3-5年,本科,其他;后端开发;前端开发,java;寿险;c++;银行;springcloud;oracle;金融,"['java', '寿险', 'c++', '银行', 'springcloud', 'oracle', '金融']"
JAVA开发工程师（后端）,计算机软件,苏州市,12.6,Java;MySQL;Spring,3-5年,本科,前端开发;数据库;后端开发,java;mysql;spring,"['java', 'mysql', 'spring']"
芯片数字中后端工程师,半导体/芯片,苏州市,25.8,Python,3-5年,本科,后端开发,python,['python']
后端开发工程师,互联网,苏州市,19.2,后端;Java,1-3年,本科,后端开发;前端开发,后端;java,"['后端', 'java']"
数字后端工程师,半导体/芯片,苏州市,44.0,芯片设计;时序分析;后端实现,3-5年,本科,其他;后端开发,芯片设计;时序分析;后端实现,"['芯片设计', '时序分析', '后端实现']"
后端java工程师,人工智能,苏州市,12.6,Java;Golang;Python;Spring;Nginx;MongoDB,经验不限,硕士,后端开发;前端开发,java;golang;python;spring;nginx;mongodb,"['java', 'golang', 'python', 'spring', 'nginx', 'mongodb']"
后端软件开发工程师,自动化设备,苏州市,30.0,,3-5年,本科,,,['']
Java 后端开发工程师,人工智能,苏州市,15.0,,3-5年,本科,,,['']
java开发工程师,计算机软件,苏州市,30.1,Java;Spring;SpringCloud;MyBatis;JVM;Redis,3-5年,大专,后端开发;前端开发;其他,java;spring;springcloud;mybatis;jvm;redis,"['java', 'spring', 'springcloud', 'mybatis', 'jvm', 'redis']"
后端工程师(J30310),人工智能,苏州市,75.0,,3-5年,本科,,,['']
昆山java-有智慧建筑或国企央企经验-统本,计算机软件,苏州市,16.8,Java;智慧;智慧工地;SpringCloud;MySQL;政企,3-5年,本科,其他;前端开发;后端开发,java;智慧;智慧工地;springcloud;mysql;政企,"['java', '智慧', '智慧工地', 'springcloud', 'mysql', '政企']"
后端开发工程师（熟悉大模型应用）,计算机软件,苏州市,21.0,Java;Python;Golang;主导1个大模型落地;Restful/gRPC,3-5年,本科,后端开发;其他;前端开发,java;python;golang;主导1个大模型落地;restful/grpc,"['java', 'python', 'golang', '主导1个大模型落地', 'restful/grpc']"
Java,计算机软件,苏州市,16.2,Java;MySQL;Dubbo;Spring;Oracle,3-5年,本科,数据库;前端开发;其他,java;mysql;dubbo;spring;oracle,"['java', 'mysql', 'dubbo', 'spring', 'oracle']"
【外企远程 核心业务】后端高级开发工程师,互联网,苏州市,48.0,Golang;Java;SpringCloud;MySQL;MyBatis;Redis,5-10年,本科,后端开发;数据库;前端开发,golang;java;springcloud;mysql;mybatis;redis,"['golang', 'java', 'springcloud', 'mysql', 'mybatis', 'redis']"
java游戏后端开发,游戏,苏州市,15.0,Java;Spring;MySQL;卡牌游戏开发,3-5年,大专,前端开发;后端开发;数据库,java;spring;mysql;卡牌游戏开发,"['java', 'spring', 'mysql', '卡牌游戏开发']"
数字后端工程师,电子/半导体/集成电路,苏州市,54.0,APR;数字后端,5-10年,本科,大数据;后端开发,apr;数字后端,"['apr', '数字后端']"
数字后端工程师,智能硬件/消费电子,苏州市,29.9,Python;TCL;Perl,5-10年,本科,其他;后端开发,python;tcl;perl,"['python', 'tcl', 'perl']"
中级后端开发工程师,互联网,苏州市,27.0,Java;Spring;SQL Server;MySQL,3-5年,本科,数据库;前端开发;后端开发,java;spring;sql server;mysql,"['java', 'spring', 'sql server', 'mysql']"
Web后端开发工程师,计算机软件,苏州市,6.5,后端开发;SQL;.NET;MVC开发;Winform;ASP.NET,1-3年,大专,后端开发;数据库,后端开发;sql;.net;mvc开发;winform;asp.net,"['后端开发', 'sql', '.net', 'mvc开发', 'winform', 'asp.net']"
后端开发工程师-RPA,计算机软件,苏州市,7.8,Java;MySQL;软件工程师;Windows;Flask;GIT,经验不限,本科,其他;前端开发;数据库,java;mysql;软件工程师;windows;flask;git,"['java', 'mysql', '软件工程师', 'windows', 'flask', 'git']"
中级java开发工程师,计算机软件,苏州市,7.8,Java;Spring;SpringCloud;MySQL,1-3年,不限,后端开发;前端开发;数据库,java;spring;springcloud;mysql,"['java', 'spring', 'springcloud', 'mysql']"
java后端开发工程师,企业服务,苏州市,12.0,Java;C/C++;全栈工程师;抖音小程序;物联网,3-5年,大专,其他;前端开发;后端开发,java;c/c++;全栈工程师;抖音小程序;物联网,"['java', 'c/c++', '全栈工程师', '抖音小程序', '物联网']"
后端开发,广告/公关/会展,苏州市,7.8,PHP;Java;Python,经验不限,大专,后端开发;前端开发,php;java;python,"['php', 'java', 'python']"
资深java后端开发,生活服务(O2O),苏州市,27.95,Java;MyBatis;Redis;Spring,5-10年,本科,后端开发;前端开发;数据库,java;mybatis;redis;spring,"['java', 'mybatis', 'redis', 'spring']"
Java后端开发工程师,计算机软件,苏州市,15.0,Java;SpringCloud;MySQL;Spring,5-10年,大专,后端开发;前端开发;数据库,java;springcloud;mysql;spring,"['java', 'springcloud', 'mysql', 'spring']"
Java后端工程师,计算机软件,苏州市,7.2,,1年经验,本科,,,['']
中级Java,互联网,苏州市,18.6,Java;Spring;MySQL,经验不限,本科,前端开发;后端开发;数据库,java;spring;mysql,"['java', 'spring', 'mysql']"
后端开发工程师,铁路/船舶/航空/航天制造,苏州市,12.6,,1-3年,本科,,,['']
高级后端工程师,智能硬件/消费电子,苏州市,27.0,Java;SpringCloud;MySQL;Kafka;MyBatis,经验不限,本科,后端开发;前端开发;数据库,java;springcloud;mysql;kafka;mybatis,"['java', 'springcloud', 'mysql', 'kafka', 'mybatis']"
后端高级研发工程师-国内顶尖大模型团队,计算机服务,苏州市,48.0,java,3-5年,本科,前端开发,java,['java']
数字中后端,半导体/芯片,苏州市,39.0,DFT;STA;数字PR,经验不限,本科,其他;运维/DevOps,dft;sta;数字pr,"['dft', 'sta', '数字pr']"
高级后端开发工程师,汽车零部件,苏州市,24.0,Java;SpringCloud;MySQL,1-3年,本科,前端开发;后端开发;数据库,java;springcloud;mysql,"['java', 'springcloud', 'mysql']"
资深后端开发工程师,电子商务,苏州市,13.8,Java;C++;Spring;SpringCloud;JVM,3-5年,本科,后端开发;前端开发;其他,java;c++;spring;springcloud;jvm,"['java', 'c++', 'spring', 'springcloud', 'jvm']"
数字后端工程师,半导体/芯片,苏州市,21.7,Perl;Linux;电路设计;芯片设计,1-3年,本科,其他;运维/DevOps,perl;linux;电路设计;芯片设计,"['perl', 'linux', '电路设计', '芯片设计']"
C# 后端开发工程师,计算机软件,苏州市,21.0,C#,3-5年,本科,后端开发,c#,['c#']
高级数字后端工程师（物理设计）,电子/半导体/集成电路,苏州市,56.25,Python;Perl;IC验证;PCB设计;后端;PR,5-10年,本科,后端开发;其他,python;perl;ic验证;pcb设计;后端;pr,"['python', 'perl', 'ic验证', 'pcb设计', '后端', 'pr']"
后端工程师,智能硬件,苏州市,24.0,Java;Docker;PostgreSQL;SpringCloud;MySQL;Kafka,3-5年,本科,数据库;前端开发;运维/DevOps,java;docker;postgresql;springcloud;mysql;kafka,"['java', 'docker', 'postgresql', 'springcloud', 'mysql', 'kafka']"
后端开发工程师,计算机软件,苏州市,27.0,Python;C++;Golang;Java,经验不限,本科,后端开发;前端开发,python;c++;golang;java,"['python', 'c++', 'golang', 'java']"
高级后端开发工程师,计算机软件,苏州市,10.2,Java,1-3年,大专,前端开发,java,['java']
程序员-后端开发,计算机软件,苏州市,7.8,CSS;网络协议;Oracle;SVN,经验不限,本科,前端开发;网络/安全;数据库,css;网络协议;oracle;svn,"['css', '网络协议', 'oracle', 'svn']"
java后端开发（要求党员）,互联网,苏州市,33.0,Java;Spring;MySQL,5-10年,本科,前端开发;后端开发;数据库,java;spring;mysql,"['java', 'spring', 'mysql']"
后端工程师,广播/影视,苏州市,12.0,Python,1-3年,本科,后端开发,python,['python']
Java后端开发,互联网,苏州市,16.8,Java;Spring;SQL Server;MySQL,3-5年,本科,数据库;前端开发;后端开发,java;spring;sql server;mysql,"['java', 'spring', 'sql server', 'mysql']"
python工程师,批发/零售,苏州市,22.8,后端;Python;Java;软件开发;脚本设计,1-3年,大专,后端开发;其他;前端开发,后端;python;java;软件开发;脚本设计,"['后端', 'python', 'java', '软件开发', '脚本设计']"
后端工程师,半导体/芯片,苏州市,31.5,,5年经验,本科,,,['']
资深后端开发工程师,自动化设备,苏州市,18.0,Java;Docker;SpringCloud;MySQL,5-10年,本科,前端开发;运维/DevOps;后端开发,java;docker;springcloud;mysql,"['java', 'docker', 'springcloud', 'mysql']"
3D GIS后端工程师,计算机服务,苏州市,24.5,C/C++;Java;Python,1-3年,本科,后端开发;前端开发,c/c++;java;python,"['c/c++', 'java', 'python']"
前端后端开发工程师,计算机软件,苏州市,12.6,Java;JavaScript;CSS;Python;PHP;MySQL,1-3年,本科,前端开发;后端开发;数据库,java;javascript;css;python;php;mysql,"['java', 'javascript', 'css', 'python', 'php', 'mysql']"
软件研发岗（前端开发+后端开发，精通vue）,互联网金融,苏州市,70.0,全栈无侧重;Vue,经验不限,本科,其他;前端开发,全栈无侧重;vue,"['全栈无侧重', 'vue']"
Java工程师,计算机软件,苏州市,12.0,Java;CSS;JavaScript;HTML;软件工程师;工程师,1-3年,大专,前端开发;其他;运维/DevOps,java;css;javascript;html;软件工程师;工程师,"['java', 'css', 'javascript', 'html', '软件工程师', '工程师']"
